score,grid_mape,grade_mape,grade_year_mape,grid_mae,grade_mae,grade_year_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,early_birth,later_birth,tk8_exit,high_exit,special_exit,same_school_year,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.19760915234714488,0.1133473082720502,0.11299355005452247,0.2820478755310034,838.1518518518517,836.8185185185187,99.1962962962963,30,825602,0.05,0.8,0.75,0.3,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.1978247569926958,0.11328975713316887,0.11293379840656079,0.28253773621552675,838.3666666666663,837.0333333333331,98.90839506172841,30,1015658,0.05,0.9,0.75,0.2,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.19792544331939738,0.11221651279973704,0.11186101159399413,0.28381212444192916,830.2851851851848,828.9518518518521,98.9320987654321,30,778088,0.05,0.8,0.65,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.1980163853012524,0.11586559118892015,0.11551255329433815,0.28034369836087564,857.0555555555557,855.7222222222222,99.13604938271605,30,920630,0.05,0.9,0.55,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.19832475393064286,0.1172832723426109,0.11693407624414655,0.279540833567907,863.6555555555558,862.3222222222223,101.29358024691358,30,342543,0.045,0.9,0.65,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.19853108506908246,0.11915762591495244,0.11880684320985396,0.2780799355757617,878.4518518518516,877.1185185185185,100.94617283950619,30,532599,0.045,1,0.65,0.3,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.19923825597396677,0.11468851801588292,0.11433510259005056,0.2839647016449668,848.4666666666665,847.1333333333338,99.50617283950616,30,1158200,0.05,1,0.65,0.2,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.19969044043803724,0.11899614658069761,0.1186464456926746,0.28055958473938836,877.0407407407406,875.7074074074073,101.39432098765434,30,200001,0.045,0.8,0.75,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.204212688901634,0.1289995774939649,0.12865050095376634,0.27960033857940236,952.6592592592596,951.3259259259261,103.05975308641976,30,1174038,0.05,1,0.65,0.3,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.20457605320775693,0.12955175604243468,0.12920276090546584,0.2797748479415636,956.148148148148,954.8148148148147,103.13432098765432,30,841440,0.05,0.8,0.75,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.20555608212693846,0.12905165397759794,0.1287020868233311,0.2822352938534124,953.2407407407409,951.9074074074067,103.53358024691357,30,1126524,0.05,1,0.55,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.20572321781877023,0.13068137957536632,0.13033246649661692,0.2809395126015488,966.1407407407407,964.807407407407,103.64888888888888,30,1031496,0.05,0.9,0.75,0.3,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.20573046700805128,0.12940926015081403,0.12905960418147705,0.282226501849957,955.2777777777782,953.9444444444442,103.54395061728394,30,983982,0.05,0.9,0.65,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.20629102770199723,0.13355468131890483,0.13321030888152063,0.27919956030378174,979.188888888889,977.8555555555553,106.7237037037037,30,595951,0.045,1,0.75,0.3,0,0.055,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2063547735012641,0.12989307440294745,0.12954448357002266,0.28299076801604317,959.3444444444443,958.0111111111114,104.00172839506175,30,1221552,0.05,1,0.75,0.2,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.20827820762158877,0.13419934192374783,0.13385633131786973,0.2825285786223688,983.7740740740745,982.440740740741,106.66790123456789,30,405895,0.045,0.9,0.75,0.4,0,0.055,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2086001051996412,0.1361155954953337,0.13577203171085883,0.28125639679618614,996.0222222222214,994.6888888888888,107.36888888888888,30,548437,0.045,1,0.65,0.4,0,0.055,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.21414797958282658,0.12946689403484324,0.12911848108134372,0.2990032716075597,959.6370370370369,958.3037037037034,107.15802469135802,30,540518,0.045,1,0.65,0.3,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.21501912114760224,0.1307916177736169,0.13044404612676963,0.2994204103450112,968.9962962962968,967.6629629629634,107.43135802469136,30,397976,0.045,0.9,0.75,0.3,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.21530085419705783,0.1311793733293522,0.13083335338382193,0.2995953450375286,971.9296296296293,970.5962962962961,106.98592592592594,30,588032,0.045,1,0.75,0.2,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.21573850908233635,0.12895445874071015,0.12860674788276266,0.3026964148529363,955.3962962962966,954.0629629629628,107.4935802469136,30,493004,0.045,1,0.55,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2162099631751237,0.14832384878493388,0.1479807486522586,0.28426762763165114,1086.177777777778,1084.8444444444442,110.01037037037037,30,1047334,0.05,0.9,0.75,0.4,0,0.055,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.21626135651451797,0.13136561633662402,0.13101795136555427,0.3013309291779468,973.2518518518514,971.9185185185183,107.61037037037038,30,207920,0.045,0.8,0.75,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2169098517582438,0.14988033615066132,0.14953849718362477,0.28411028684934453,1097.4185185185188,1096.085185185185,110.66345679012346,30,1189876,0.05,1,0.65,0.4,0,0.055,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.21896251363729902,0.1332192309679307,0.1328725916710339,0.30487911595511574,987.8888888888891,986.5555555555555,108.95555555555558,30,350462,0.045,0.9,0.65,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.21929673036167857,0.151892992076832,0.15155148295310675,0.28687122320838776,1112.82962962963,1111.4962962962961,110.75753086419753,30,1237390,0.05,1,0.75,0.3,0,0.055,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22258301795932073,0.14270924183482794,0.142365216146494,0.3026288069279805,1059.6037037037042,1058.2703703703703,109.28913580246915,30,1181957,0.05,1,0.65,0.3,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22307892098532453,0.1426976576838517,0.14235321486888294,0.30363240569428174,1059.0777777777776,1057.744444444444,110.02888888888891,30,1134443,0.05,1,0.55,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22348710473822744,0.1438300074052692,0.14348467120378416,0.3033168701719282,1067.8074074074075,1066.474074074074,110.23901234567901,30,991901,0.05,0.9,0.65,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22353633792110272,0.14427059749092133,0.14392528567350074,0.3029747342599944,1069.8037037037034,1068.4703703703706,110.15876543209878,30,1229471,0.05,1,0.75,0.2,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22366782599039012,0.14394121665314735,0.14359626616572838,0.3035669105713424,1068.3444444444447,1067.0111111111119,110.08320987654322,30,849359,0.05,0.8,0.75,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22391500498366634,0.14856878703785076,0.14822906531739308,0.2994310837897108,1095.2481481481482,1093.914814814815,112.3153086419753,30,413814,0.045,0.9,0.75,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22412892310937022,0.14831457127290576,0.147972935234973,0.30011409296480107,1093.3370370370371,1092.003703703704,111.71086419753085,30,603870,0.045,1,0.75,0.3,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22505839153221113,0.14465464154288274,0.14430876713065477,0.3056350787276535,1073.6814814814816,1072.3481481481479,111.08641975308643,30,1039415,0.05,0.9,0.75,0.3,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.22532371297209672,0.1501812633352387,0.14984186875545907,0.30063585989884456,1106.6777777777777,1105.3444444444442,112.61802469135803,30,556356,0.045,1,0.65,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2316874538950487,0.16157508920522357,0.16123481913056098,0.30196995362220513,1190.2666666666669,1188.9333333333334,114.7595061728395,30,1245309,0.05,1,0.75,0.3,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.23404974002566234,0.16511693107597475,0.16477881892461696,0.30315160505102884,1215.7814814814817,1214.4481481481482,115.85851851851855,30,1055253,0.05,0.9,0.75,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2345419347869973,0.16704700811204173,0.16671249591107248,0.30220411756243754,1220.9148148148151,1219.5814814814812,119.099012345679,30,619708,0.045,1,0.75,0.4,0,0.055,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.23457955217293205,0.16402100690069685,0.1636826863569837,0.30530725771702383,1207.3851851851848,1206.0518518518516,115.598024691358,30,1197795,0.05,1,0.65,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.23950495569083072,0.16024396929410575,0.15990568690288115,0.318935083283168,1186.8740740740745,1185.540740740741,117.9985185185185,30,564275,0.045,1,0.65,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.24133635037531645,0.16084556256991403,0.16050846562065413,0.32199568665534883,1191.0629629629632,1189.72962962963,118.04617283950617,30,421733,0.045,0.9,0.75,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2425614668316281,0.16188310973253112,0.16154508702155285,0.3234088352862142,1199.0222222222214,1197.6888888888886,119.09135802469135,30,611789,0.045,1,0.75,0.3,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.24709335550291686,0.18397377913353094,0.18364215293587394,0.31037874497113127,1346.2074074074073,1344.8740740740745,122.28592592592592,30,1261147,0.05,1,0.75,0.4,0,0.055,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2506560797469626,0.18089970761341156,0.18056785238757792,0.3205783794934305,1329.8148148148157,1328.481481481482,123.57481481481483,30,627627,0.045,1,0.75,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2507596578646537,0.1752010988708927,0.17486535339508244,0.3264860895963199,1294.8592592592597,1293.525925925926,121.89827160493827,30,1205714,0.05,1,0.65,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.25180034969938614,0.17598776408492256,0.1756524177309957,0.32778060849081314,1300.9740740740745,1299.6407407407407,122.36518518518518,30,1063172,0.05,0.9,0.75,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2526580970696769,0.17733487760971747,0.17699910489350504,0.3281492028877425,1310.0925925925926,1308.7592592592584,122.85407407407408,30,1253228,0.05,1,0.75,0.3,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2621025340512202,0.19701331642433265,0.19668396886504141,0.3273564254577534,1447.4444444444441,1446.1111111111104,127.17777777777779,30,1269066,0.05,1,0.75,0.4,0,0.07,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2708258608333921,0.19359052637679558,0.19326371893011657,0.34822459901332814,1430.5925925925924,1429.2592592592596,130.9432098765432,30,635546,0.045,1,0.75,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
0.2796991047363381,0.21007032677620266,0.20974831180891268,0.3494888901801185,1547.6925925925923,1546.3592592592595,134.33851851851853,30,1276985,0.05,1,0.75,0.4,0,0.085,0.005,0,0,0,0.5,0.2,0.45,0.2,0.14,0.01
