score,total_mape,grid_year_mape,grade_total_mape,grade_year_mape,total_mae,grid_year_mae,grade_total_mae,grade_year_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,early_birth,later_birth,tk8_exit,high_exit,special_exit,same_school_year,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.10546637242240073,0.027266795176837173,0.22511385533958803,0.025940730833347782,0.10452712560286392,159.41874999999993,111.94239583333335,151.66874999999982,46.99642857142856,20,1055253,0.045,0.75,0.5,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10547506440031235,0.030669903060435422,0.22311543303264722,0.029377584969451958,0.10330201375130453,181.1875,115.31201388888888,173.68750000000034,46.73973214285714,20,500923,0.04,0.75,0.5,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10547905117979342,0.030615635888687424,0.22119381936164206,0.029323057908327364,0.10411119308171754,181.33125000000018,101.87631944444442,173.8312500000004,47.273214285714275,20,1443284,0.05,0.7,0.5,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10563123290924789,0.023993420598831063,0.2363849394071008,0.02269224289172513,0.10231243769635681,140.14374999999984,109.53904513888888,132.64374999999973,46.395535714285714,20,1617502,0.05,0.75,0.5,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10579616854310403,0.03062570595696359,0.2287227875314776,0.029334826260343297,0.10172779849943887,180.19375000000014,115.02138888888888,172.6937499999999,46.28973214285714,20,366300,0.04,0.7,0.55,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10592391773421483,0.03573053150915002,0.21669823654921286,0.034408899949294754,0.1037302219432545,220.58124999999995,108.32046875,212.83125000000052,46.83303571428572,20,1585826,0.05,0.75,0.5,0.15,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10619272291428795,0.028624746353060008,0.2335277581198353,0.027327712836065155,0.10179949476880577,170.1999999999996,111.63717013888889,162.6999999999997,45.62901785714286,20,1102767,0.045,0.75,0.55,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10624937998526077,0.03260591315748397,0.2296796925967894,0.03216569823348117,0.10106333503731539,209.96874999999955,113.20781249999999,208.4687499999999,46.14151785714286,20,1134443,0.045,0.75,0.55,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.1063450045116502,0.030247563928497735,0.22980183656612363,0.02892180252795859,0.1026207360397523,181.41250000000014,113.8281076388889,173.66249999999968,45.95223214285715,20,1047334,0.045,0.75,0.5,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10639243820743971,0.03535855871614168,0.21927195133255067,0.03407278345257872,0.10386096065217414,210.2750000000002,107.03678819444443,202.7750000000002,47.45803571428572,20,1007739,0.045,0.75,0.45,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10645353094452267,0.03598128323118965,0.22253589289424827,0.03466143358569407,0.10230393479263226,220.8499999999999,107.3209375,213.10000000000025,45.686160714285705,20,1435365,0.05,0.7,0.5,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.1064769463611861,0.045004324953791655,0.20369637553594566,0.043693439786024205,0.10447274753571893,277.0937499999998,101.44595486111112,269.34375,47.45357142857142,20,1253228,0.05,0.65,0.5,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10655271586855342,0.036718852577026194,0.21956132350175295,0.03543467242755505,0.10324959079018993,219.83749999999998,107.21583333333334,212.33749999999975,46.64062499999999,20,999820,0.045,0.75,0.45,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10669471446216411,0.023564778071130513,0.23550076125467115,0.023120329733756925,0.10505025757978145,141.20000000000027,118.43920138888889,139.69999999999982,46.80982142857144,20,1118605,0.045,0.75,0.55,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10674368877398063,0.02664930125399962,0.2309401949161419,0.026207800168296467,0.10512171882910473,170.59375,113.24092013888887,169.09374999999977,47.344196428571436,20,1680854,0.05,0.75,0.55,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10675712858467767,0.023204880237419755,0.23928361751440458,0.022760697606539662,0.10387788202114163,137.83125000000007,117.07355902777779,136.33124999999995,47.121874999999996,20,1110686,0.045,0.75,0.55,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10677509798850901,0.03135829055833169,0.22820274834898138,0.030066925628840606,0.10345412230242644,185.19375000000002,114.34788194444445,177.69375000000025,47.18616071428572,20,374219,0.04,0.7,0.55,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10688247496481805,0.04196844397589369,0.2072641961598743,0.040655926403622464,0.10567820508015016,256.80624999999986,102.14864583333333,249.0562500000001,48.206250000000004,20,1419527,0.05,0.7,0.5,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10697647378139712,0.03562047567088894,0.21858600449513932,0.03433451048892927,0.10514626036220515,213.3750000000001,105.94072916666667,205.8750000000001,48.00178571428572,20,912711,0.045,0.7,0.55,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10697651850572816,0.030937740912542283,0.22887396641149893,0.02964740985170934,0.10384080589933137,182.01249999999982,114.16859375,174.5124999999997,47.43482142857143,20,524680,0.04,0.75,0.55,0.15,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10700907232422802,0.03649104402872986,0.2239443253750794,0.03520544824177906,0.10254578808118635,217.41250000000014,107.88624999999999,209.91250000000002,46.41428571428572,20,881035,0.045,0.7,0.5,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10710340690887032,0.03841952364042409,0.2211172515107277,0.03710047387256805,0.1027081990291951,238.77499999999975,107.72519097222224,231.02499999999964,46.55401785714284,20,1300742,0.05,0.65,0.55,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.1072072053590306,0.043383995233336095,0.208582885089495,0.042071453730575914,0.10495085954226153,266.2874999999998,102.06760416666668,258.53750000000014,47.478571428571435,20,1546231,0.05,0.75,0.45,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10721371192241277,0.028588763606776153,0.23058523926134716,0.027261357822581506,0.10504006997622096,170.10000000000036,114.48093750000001,162.34999999999968,47.39196428571429,20,1079010,0.045,0.75,0.55,0.15,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10725422853991964,0.037413892548615386,0.22531537720089986,0.03609407834694151,0.10193397067031011,231.4312500000001,108.42461805555556,223.68124999999986,46.085267857142846,20,1459122,0.05,0.7,0.55,0.15,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10729969710000062,0.03216731563445772,0.2265696892408354,0.03087687258060593,0.10467112912299242,190.42499999999973,113.76508680555557,182.92499999999984,47.68839285714286,20,493004,0.04,0.75,0.5,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10752453605362185,0.024495266321196123,0.24344927115397255,0.02319729179680506,0.102972203852937,141.8062500000002,125.18413194444445,134.3062500000002,46.82276785714286,20,548437,0.04,0.75,0.55,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10770655724485151,0.03699110529550681,0.22813436676563914,0.03570779370063983,0.10196470460614328,220.6312499999999,107.46838541666665,213.13125000000002,46.59419642857143,20,1031496,0.045,0.75,0.5,0.15,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10784541434844874,0.024480929045554357,0.24673527231094017,0.023150586020450285,0.10230816234518879,141.89999999999975,123.72496527777778,134.14999999999986,46.60044642857142,20,540518,0.04,0.75,0.55,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.1079338296501669,0.03323521766411056,0.23675869271650365,0.0327955295318476,0.101223051615266,215.36250000000018,114.71104166666666,213.86249999999984,46.222767857142856,20,1126524,0.045,0.75,0.55,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.107954207401698,0.04252628312733469,0.21547172578387477,0.041214821832304044,0.10420395461344527,260.28750000000014,102.05871527777778,252.53750000000025,47.46071428571428,20,1538312,0.05,0.75,0.45,0.15,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10797118803758274,0.03493674479625982,0.22569800107081056,0.03365021829062369,0.10470112876908536,208.43125000000032,107.12914930555556,200.93124999999975,47.12410714285714,20,904792,0.045,0.7,0.55,0.15,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10800581839408813,0.030327762036589222,0.23770160221719452,0.029886822322571484,0.1027343386793449,187.41874999999982,119.08730902777778,185.91874999999993,46.660267857142856,20,556356,0.04,0.75,0.55,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10803393475451761,0.030476497257097807,0.2306084151403883,0.029184060032888332,0.10553860509862122,180.08749999999986,113.16994791666667,172.58749999999998,48.02857142857142,20,532599,0.04,0.75,0.55,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10834681813831074,0.04500716531697482,0.21349547914722639,0.043696851699433735,0.104291145427546,277.31250000000045,101.55848958333331,269.5624999999998,47.812053571428564,20,1261147,0.05,0.65,0.5,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10855802151758537,0.029789887973216904,0.23997570090980172,0.028464217124369827,0.1032518298873199,177.53125000000045,115.89803819444445,169.7812499999999,46.94107142857143,20,928549,0.045,0.7,0.55,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10862281890695974,0.03694749066255078,0.2224090090556037,0.035664931074894816,0.10611353979414755,220.74375000000032,107.67555555555556,213.2437500000001,48.27142857142857,20,746412,0.045,0.65,0.55,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10862510602003542,0.04323782267063439,0.2129965091970442,0.041924440240766914,0.10610891475887252,267.02499999999986,102.4609548611111,259.2750000000003,48.26383928571429,20,1284904,0.05,0.65,0.55,0.15,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10875983015348847,0.029431997440852776,0.23740096690011728,0.02855097126225926,0.10490007508241836,180.41250000000014,117.8410763888889,175.8499999999999,47.56160714285714,20,564275,0.04,0.75,0.55,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10877542469830492,0.03677953197172986,0.22231783557465568,0.035492819144093815,0.10655599598370967,220.99375000000043,106.19411458333332,213.4937500000002,48.864285714285714,20,873116,0.045,0.7,0.5,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10889861315290336,0.04270607343075271,0.21594536987694501,0.04139474438315536,0.10579543429657709,260.89999999999986,101.72798611111112,253.14999999999964,47.941964285714285,20,1379932,0.05,0.7,0.45,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.1089688261327027,0.046299054822691324,0.20864100807180702,0.04499056624927454,0.10670181614306778,286.4312500000002,100.06230902777779,278.68125000000043,48.808035714285715,20,1387851,0.05,0.7,0.45,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10959008920366106,0.04601385003846906,0.2163026242492751,0.044701588259567486,0.10505081868453064,291.21874999999955,113.95192708333332,283.46875,48.042410714285715,20,730574,0.045,0.65,0.55,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.1096212690697677,0.036207247127081434,0.23350202721726465,0.03492284186188334,0.10411737897638067,216.81250000000068,107.4540972222222,209.3125000000001,47.05267857142857,20,1039415,0.045,0.75,0.5,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10962240436318828,0.04371394814556161,0.21740050779985284,0.042400962779582003,0.10605623671909845,269.94375000000014,112.21583333333334,262.19375000000025,48.62321428571429,20,429652,0.04,0.75,0.45,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.1097333528920604,0.03660848628485765,0.22505996242590773,0.03532342861758954,0.10747762904284314,219.96250000000032,107.46098958333333,212.46249999999975,48.90089285714285,20,754331,0.045,0.65,0.55,0.2,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10992181522403396,0.04481336054598842,0.21729392803993203,0.04350221057617432,0.10603804290450204,276.95000000000016,102.93284722222224,269.1999999999997,47.606249999999996,20,1411608,0.05,0.7,0.5,0.15,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10998420801395159,0.044390825148593174,0.2152205653363475,0.043079400532361145,0.10724569480420826,274.8374999999995,101.33602430555555,267.0874999999994,48.778124999999996,20,1292823,0.05,0.65,0.55,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11034735876689196,0.03609888918529497,0.23662668380326074,0.03566119918822045,0.10438471050130264,242.45625000000007,109.74940972222224,240.95624999999984,47.567410714285714,20,1696692,0.05,0.75,0.55,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11049660184220836,0.04632087065470579,0.21799027403134547,0.045008575918975405,0.10600457167905504,292.1874999999998,114.01807291666668,284.4375,48.330803571428575,20,896873,0.045,0.7,0.55,0.15,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11057829222887157,0.051333262696524544,0.2099370789540465,0.05002331582742279,0.1063817952582098,329.4937500000001,107.10355902777776,321.7437500000001,48.379910714285714,20,1530393,0.05,0.75,0.45,0.15,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11072487525649635,0.04584795244067377,0.21774650842565058,0.044534822364762,0.10684237567832822,289.6812500000001,111.83262152777777,281.93124999999986,48.525000000000006,20,991901,0.045,0.75,0.45,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11087890755186694,0.05156237922104982,0.21643422747307828,0.05025262496871373,0.10424669658187267,331.1062499999998,109.40699652777778,323.35625000000005,47.16205357142857,20,1237390,0.05,0.65,0.5,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11123684514457424,0.04524440014469948,0.21317313602051163,0.043930693012885054,0.11005779579412416,285.9062500000002,112.65921875,278.15625,50.54866071428571,20,738493,0.045,0.65,0.55,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11136863751211366,0.04390572872716212,0.22227289152775187,0.04259565522926141,0.1074846811768293,269.5187500000002,111.44355902777775,261.7687500000003,49.03571428571428,20,302948,0.04,0.7,0.5,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11145894010099,0.05438049252417811,0.2080875284203398,0.05307354120905916,0.10705457331933718,350.48750000000007,108.44498263888887,342.7375000000002,48.67098214285715,20,1364094,0.05,0.7,0.45,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
