score,total_mape,grid_year_mape,grade_total_mape,grade_year_mape,total_mae,grid_year_mae,grade_total_mae,grade_year_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,annual_first_birth,annual_second_birth,annual_third_birth,annual_fourth_plus_birth,tk8_exit,high_exit,special_exit,same_school_year,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.10721008272013446,0.029095203078684156,0.23324421334625386,0.028653704944603293,0.1036653582545569,187.64,111.73525000000001,186.13999999999987,46.89285714285714,50,595951,0.05,0.75,0.55,0.2,0,0.08,0.035,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10728959709081587,0.027482043323915416,0.23937707017618634,0.027039984046522636,0.10233914011680796,170.95249999999965,114.46925694444444,169.45249999999976,46.23642857142858,50,231677,0.045,0.75,0.55,0.2,0,0.08,0.045,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10732784055254863,0.031202519196809747,0.22863986915488893,0.030759790250739785,0.10447822192505583,196.6524999999997,103.40333333333332,195.1524999999997,47.07178571428572,50,516761,0.05,0.7,0.55,0.2,0,0.12,0.035,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10738858922468857,0.034013279257889294,0.2263846905743107,0.03357203493702628,0.10381533466491927,217.8800000000001,103.50210416666667,216.38000000000022,46.92928571428571,50,548437,0.05,0.7,0.55,0.2,0,0.12,0.045,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10774377648228733,0.029571166326536467,0.23637197171701352,0.029132760384352814,0.10319606448184739,190.8225000000001,111.79851388888889,189.32250000000045,47.14267857142856,50,588032,0.05,0.75,0.55,0.2,0,0.08,0.035,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10776733121216214,0.030970422191646727,0.23320798967773984,0.030531158737626674,0.1036692132382403,202.12500000000034,109.31190277777779,200.625,47.099642857142854,50,611789,0.05,0.75,0.55,0.2,0,0.08,0.045,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10784265586126149,0.03319275235536579,0.2300520704816054,0.03275387564980902,0.10374883211666135,219.14250000000015,109.32745833333331,217.64249999999993,47.20178571428571,50,651384,0.05,0.75,0.55,0.2,0,0.1,0.035,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10804295374047203,0.03538854969585829,0.22798159582200558,0.03494972838545758,0.10366013933462684,235.96000000000004,108.14734722222224,234.46000000000026,47.216071428571425,50,690979,0.05,0.75,0.55,0.2,0,0.1,0.045,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10823723300611873,0.033436214126822794,0.23406304397176708,0.03299704408543343,0.10278751994743696,216.135,112.92272916666666,214.63500000000045,46.35821428571428,50,310867,0.045,0.75,0.55,0.2,0,0.1,0.045,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10827693893947438,0.03330573817534091,0.2305822688198923,0.03286697332801542,0.10433752744578727,219.44000000000005,108.89856944444443,217.9399999999997,47.22464285714286,50,635546,0.05,0.75,0.55,0.2,0,0.1,0.035,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.108543030163256,0.031827954915957274,0.24073706623084418,0.03138818715329874,0.10169446088459999,204.72250000000008,113.02580555555555,203.22249999999985,45.99107142857142,50,287110,0.045,0.75,0.55,0.2,0,0.1,0.045,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10883913115788019,0.033822015721658556,0.23276288417500413,0.03338371197778941,0.10427989921276357,224.54750000000013,109.32231249999998,223.0474999999999,47.35732142857143,50,659303,0.05,0.75,0.55,0.2,0,0.1,0.035,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10890686968280214,0.03492726084576799,0.2318850157721271,0.03449019116987729,0.10410337654929264,227.94499999999994,111.78838888888889,226.44499999999982,47.026071428571434,50,326705,0.045,0.75,0.55,0.2,0,0.12,0.035,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10912097462645975,0.034461393481728636,0.23763545756374696,0.034023598922055254,0.10251093013838355,223.9375000000001,112.08058333333334,222.4375000000001,46.70249999999999,50,342543,0.045,0.75,0.55,0.2,0,0.12,0.035,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10917523284757266,0.032845445751973484,0.2364482503943527,0.03240777000953648,0.10406389808622014,216.70250000000033,109.81399305555556,215.20249999999976,46.97053571428571,50,643465,0.05,0.75,0.55,0.2,0,0.1,0.035,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10927084419869006,0.035281518328313666,0.23389294328516413,0.034844546724792536,0.10381560008632626,234.7650000000002,108.78181944444442,233.265,46.86089285714286,50,675141,0.05,0.75,0.55,0.2,0,0.1,0.045,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10950249835575215,0.03460305318187544,0.23774773139932767,0.03416607340701668,0.10314407224264797,224.8425000000001,111.80214583333333,223.34249999999997,46.76517857142857,50,318786,0.045,0.75,0.55,0.2,0,0.12,0.035,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10956486185698891,0.037227358422685854,0.22969373798348697,0.036789611206680645,0.1049158134669715,243.91749999999956,112.31642361111112,242.41750000000013,47.666607142857146,50,366300,0.045,0.75,0.55,0.2,0,0.12,0.045,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10983801352616576,0.03502027552962019,0.23757332563209815,0.034583463759639825,0.10363453148172012,233.6925000000001,108.13313194444444,232.19249999999977,47.37303571428571,50,667222,0.05,0.75,0.55,0.2,0,0.1,0.045,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
