score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,early_birth,later_birth,tk8_exit,high_exit,special_exit,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.034864378624609664,0.03546137244570772,0.03426738480351161,255.51555555555538,248.6266666666665,50,2282698,0.125,0.75,0.4,0.1,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03489587042428703,0.0351009319237606,0.034690808924813465,237.8444444444443,236.51111111111126,50,2227265,0.125,0.7,0.5,0.15,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.034984508956134315,0.03558167149812165,0.03438734641414698,257.0800000000003,250.19111111111135,50,2092642,0.125,0.7,0.45,0.1,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03504660292122371,0.03564346840017894,0.03444973744226848,256.8377777777782,249.9488888888892,50,1839234,0.125,0.65,0.45,0.15,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03542941504297237,0.03563363929222882,0.03522519079371592,241.11777777777823,239.7844444444446,50,1593745,0.115,0.75,0.45,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03561527591008693,0.0362116689391725,0.03501888288100136,260.9844444444448,254.09555555555542,50,2029290,0.125,0.7,0.4,0.15,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03567935606654425,0.03627314660247871,0.035085565530609784,256.0377777777778,249.1488888888886,50,1063172,0.115,0.65,0.5,0.1,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.035726244227377725,0.03593115234602656,0.03552133610872889,243.07999999999993,241.74666666666639,50,1403689,0.115,0.7,0.5,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.035948945726674925,0.036542951553933695,0.035354939899416155,258.0755555555556,251.18666666666638,50,999820,0.115,0.65,0.45,0.15,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.035985554183240356,0.03619034748079596,0.03578076088568474,244.82444444444425,243.49111111111102,50,2417321,0.125,0.75,0.45,0.15,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.036382171468354346,0.03697636065291493,0.03578798228379376,261.40666666666664,254.51777777777747,50,1253228,0.115,0.7,0.45,0.1,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
