score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.10816779946196511,0.10845201935817571,0.1078835795657545,834.9500000000003,830.7833333333332,50,1672935,0.05,0.9,0.55,0.16,0.005
0.10855097246844511,0.10882977884290351,0.10827216609398671,831.8599999999997,827.6933333333333,50,3042922,0.12,0.75,0.25,0.24,0
0.10890555777817643,0.10918666974768991,0.10862444580866293,837.6133333333337,833.4466666666664,50,2425240,0.08,0.9,0.4,0.08,0
0.1098228116626295,0.11010375126073983,0.10954187206451915,844.4066666666666,840.2399999999999,50,2282698,0.08,0.75,0.55,0.08,0
0.11103682178679256,0.11132057554476978,0.11075306802881535,856.8499999999998,852.6833333333333,50,1704611,0.05,0.9,0.55,0.24,0.015
0.11105286539156344,0.11133098727424894,0.11077474350887793,850.5533333333333,846.3866666666669,50,3066679,0.12,0.75,0.4,0.08,0
0.11110458743049004,0.11138290347792319,0.1108262713830569,851.1199999999999,846.9533333333333,50,3209221,0.12,0.9,0.25,0.08,0
0.11160384267708452,0.11188170861359521,0.11132597674057383,854.5166666666665,850.3500000000003,50,2924137,0.12,0.6,0.55,0.08,0
0.11350564611889313,0.11378599489001957,0.11322529734776669,872.4600000000005,868.2933333333336,50,2464835,0.08,0.9,0.4,0.16,0.015
0.1136005373405944,0.11388114591151109,0.11331992876967771,872.9833333333335,868.8166666666666,50,2322293,0.08,0.75,0.55,0.16,0.015
0.11395460302282928,0.11423730967122343,0.11367189637443514,879.0066666666665,874.8400000000003,50,1617502,0.05,0.9,0.4,0.24,0
0.11429989362280982,0.1145824990591453,0.11401728818647434,881.716666666667,877.5500000000001,50,1474960,0.05,0.75,0.55,0.24,0
0.11439677274110067,0.11467677326191227,0.11411677222028908,879.1166666666662,874.9499999999998,50,2409402,0.08,0.9,0.25,0.24,0.005
0.1146243123445924,0.1149041647816091,0.1143444599075757,881.0166666666668,876.8500000000004,50,2124318,0.08,0.6,0.55,0.24,0.005
0.11595551642852919,0.1162325185555867,0.11567851430147168,887.7599999999999,883.5933333333336,50,2765757,0.12,0.45,0.55,0.24,0.005
0.11599436086489072,0.11627382122551964,0.1157149005042618,891.2999999999998,887.1333333333333,50,2266860,0.08,0.75,0.4,0.24,0.005
0.11616977685223595,0.11644690964554523,0.11589264405892669,889.5333333333336,885.3666666666668,50,3050841,0.12,0.75,0.25,0.24,0.005
0.1167525323970715,0.11703463731470722,0.1164704274794358,900.3600000000005,896.1933333333335,50,1641259,0.05,0.9,0.55,0.08,0
0.11738925685414037,0.1176656445918598,0.11711286911642094,898.6433333333338,894.4766666666663,50,2908299,0.12,0.6,0.4,0.24,0.005
0.11862863287110964,0.11890750642036785,0.11834975932185145,911.2666666666664,907.1000000000003,50,2433159,0.08,0.9,0.4,0.08,0.005
