score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.035667995820251874,0.03535571550468437,0.03598027613581939,263.946666666667,268.11333333333323,50,1039415,0.12,0.8,0.6,0.24,0.01
0.035688517370938005,0.035409325688638964,0.03596770905323704,273.57000000000033,277.4033333333332,50,279191,0.1,0.8,0.5,0.28,0.01
0.035701502793814385,0.03538971348599875,0.03601329210163001,264.37333333333316,268.5399999999995,50,1459122,0.14,0.7,0.6,0.24,0.005
0.036220806719405044,0.035908003751368274,0.03653360968744182,267.8133333333337,271.98,50,524680,0.1,0.9,0.55,0.24,0
0.036525400407605456,0.03621343281690793,0.036837367998302985,271.0466666666671,275.2133333333336,50,1530393,0.14,0.8,0.5,0.24,0.005
0.03668013800224232,0.036367924088352925,0.03699235191613171,272.0799999999999,276.2466666666663,50,1071091,0.12,0.9,0.5,0.2,0
0.036706825439866225,0.03639538477022345,0.037018266109509,273.3033333333333,277.4700000000004,50,2084723,0.16,0.7,0.6,0.2,0.01
0.03680453424386012,0.03649361074024449,0.037115457747475745,274.46666666666687,278.6333333333326,50,1981776,0.16,0.7,0.5,0.28,0.005
0.037116622712990405,0.036803974803992785,0.037429270621988024,274.8900000000003,279.05666666666684,50,1158200,0.12,0.9,0.55,0.2,0.01
0.03756702202812578,0.03729056997977783,0.037843474076473725,287.9366666666665,291.77000000000015,50,706817,0.12,0.7,0.5,0.28,0.01
0.037720319727225615,0.037408457801281374,0.03803218165316985,280.8566666666672,285.0233333333337,50,1577907,0.14,0.8,0.55,0.2,0.005
0.038076635286174984,0.03776492088113922,0.03838834969121075,283.4566666666672,287.6233333333327,50,2155994,0.16,0.8,0.5,0.2,0.01
0.038091183994953065,0.03777747480756043,0.03840489318234571,281.7333333333331,285.90000000000026,50,572194,0.1,0.9,0.6,0.2,0
0.038127283505824276,0.0378508975118737,0.038403669499774855,292.573333333333,296.4066666666663,50,722655,0.12,0.7,0.55,0.2,0.005
0.03815836244060292,0.03784567867567875,0.0384710462055271,283.29999999999944,287.4666666666667,50,999820,0.12,0.8,0.6,0.2,0
0.03842548126799242,0.038147737334033927,0.03870322520195091,294.5100000000002,298.3433333333334,50,176244,0.1,0.7,0.6,0.24,0.005
0.03846865685974376,0.03855429017383626,0.038383023545651256,297.1733333333329,295.9400000000002,50,1300742,0.14,0.7,0.5,0.2,0.01
0.03858629265905462,0.038307854438645685,0.03886473087946355,296.00333333333293,299.8366666666669,50,247515,0.1,0.8,0.5,0.24,0.005
0.03891203473371254,0.038597982682580224,0.039226086784844856,287.6400000000003,291.806666666667,50,556356,0.1,0.9,0.55,0.28,0.005
